title,contentId,artistName,completitionYear,image,artistUrl,genre,material,style,technique,for_model
Portrait Of A Man,220305,Rembrandt,1632.0,https://uploads3.wikiart.org/images/rembrandt/portrait-of-a-man-1632.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Portrait Of A Woman,220321,Rembrandt,1632.0,https://uploads5.wikiart.org/images/rembrandt/portrait-of-a-woman-1632.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Portrait Of Joris de Caullery,220362,Rembrandt,1632.0,https://uploads6.wikiart.org/images/rembrandt/portrait-of-joris-de-caullery-1632.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Portrait of Princess Amalia van Solms,220374,Rembrandt,1632.0,https://uploads5.wikiart.org/images/rembrandt/portrait-of-princess-amalia-van-solms-1632.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Rembrandt`s Mother in a Widow`s Dress,220397,Rembrandt,1632.0,https://uploads5.wikiart.org/images/rembrandt/rembrandt-s-mother-in-a-widow-s-dress-1632.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Self-portrait,220434,Rembrandt,1632.0,https://uploads8.wikiart.org/images/rembrandt/self-portrait-1632.jpg!Large.jpg,rembrandt,"self-portrait, tronie",,Baroque,,1.0
Self-portrait with hat,220495,Rembrandt,1632.0,https://uploads3.wikiart.org/images/rembrandt/self-portrait-with-hat.jpg!Large.jpg,rembrandt,self-portrait,,"Baroque, Tenebrism",,1.0
St. Jerome praying,220528,Rembrandt,1632.0,https://uploads3.wikiart.org/images/rembrandt/st-jerome-praying-1632.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
The Anatomy Lesson of Dr. Nicolaes Tulp,220554,Rembrandt,1632.0,https://uploads6.wikiart.org/images/rembrandt/the-anatomy-lesson-of-dr-nicolaes-tulp-1632.jpg!Large.jpg,rembrandt,genre painting,,Baroque,,1.0
The Anatomy Lesson of Dr. Nicolaes Tulp(fragment),220555,Rembrandt,1632.0,https://uploads6.wikiart.org/images/rembrandt/the-anatomy-lesson-of-dr-nicolaes-tulp-fragment-1632.jpg!Large.jpg,rembrandt,genre painting,,Baroque,,1.0
The Anatomy Lesson of Dr. Nicolaes Tulp(fragment),220556,Rembrandt,1632.0,https://uploads8.wikiart.org/images/rembrandt/the-anatomy-lesson-of-dr-nicolaes-tulp-fragment-1632-1.jpg!Large.jpg,rembrandt,genre painting,,Baroque,,1.0
The holy family,220611,Rembrandt,1632.0,https://uploads1.wikiart.org/images/rembrandt/the-holy-family-1632.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
The Persian,220633,Rembrandt,1632.0,https://uploads6.wikiart.org/images/rembrandt/the-persian-1632.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
The rat poison peddler (The rat catcher),220646,Rembrandt,1632.0,https://uploads6.wikiart.org/images/rembrandt/the-rat-poison-peddler-the-rat-catcher-1632.jpg!Large.jpg,rembrandt,genre painting,,Baroque,,1.0
Turbaned soldier on horseback,220711,Rembrandt,1632.0,https://uploads6.wikiart.org/images/rembrandt/turbaned-soldier-on-horseback-1632.jpg!Large.jpg,rembrandt,genre painting,,Baroque,,1.0
Rape of Proserpina,220392,Rembrandt,1632.0,https://uploads8.wikiart.org/images/rembrandt/rape-of-proserpina.jpg!Large.jpg,rembrandt,mythological painting,,"Baroque, Tenebrism",,1.0
Portrait of Jacob III de Gheyn,220357,Rembrandt,1632.0,https://uploads2.wikiart.org/images/rembrandt/portrait-of-jacob-iii-de-gheyn.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Albert Cuyper,220018,Rembrandt,1632.0,https://uploads3.wikiart.org/images/rembrandt/albert-cuyper.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Landscape with a Castle,220204,Rembrandt,1632.0,https://uploads4.wikiart.org/images/rembrandt/landscape-with-a-castle.jpg!Large.jpg,rembrandt,landscape,,Baroque,,1.0
Marten Looten,220236,Rembrandt,1632.0,https://uploads3.wikiart.org/images/rembrandt/marten-looten.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a Seated Man,220318,Rembrandt,1632.0,https://uploads5.wikiart.org/images/rembrandt/portrait-of-a-seated-man.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a Seated Woman,220320,Rembrandt,1632.0,https://uploads7.wikiart.org/images/rembrandt/portrait-of-a-seated-woman.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a Young Woman,220327,Rembrandt,1632.0,https://uploads6.wikiart.org/images/rembrandt/portrait-of-a-young-woman.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
The Rape of Europe,220645,Rembrandt,1632.0,https://uploads8.wikiart.org/images/rembrandt/the-rape-of-europe.jpg!Large.jpg,rembrandt,mythological painting,,Baroque,,1.0
A Bust of an Old Man,219944,Rembrandt,1633.0,https://uploads6.wikiart.org/images/rembrandt/a-bust-of-an-old-man-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
A young woman at her toilet,220000,Rembrandt,1633.0,https://uploads4.wikiart.org/images/rembrandt/a-young-woman-at-her-toilet-1633.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Bellona,220062,Rembrandt,1633.0,https://uploads2.wikiart.org/images/rembrandt/bellona-1633.jpg!Large.jpg,rembrandt,mythological painting,,"Baroque, Tenebrism",,1.0
Bust of Young Woman (probably Saskia van Uylenburgh),220079,Rembrandt,1633.0,https://uploads0.wikiart.org/images/rembrandt/bust-of-young-woman-probably-saskia-van-uylenburgh-1633.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
The Storm on the Sea of Galilee,220098,Rembrandt,1633.0,https://uploads0.wikiart.org/00142/images/rembrandt/christ-in-the-storm.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Daniel and King Cyrus in front of the Idol of Bel,220112,Rembrandt,1633.0,https://uploads8.wikiart.org/images/rembrandt/daniel-and-king-cyrus-in-front-of-the-idol-of-bel-1633.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Joseph`s coat brought to Jacob,220195,Rembrandt,1633.0,https://uploads7.wikiart.org/images/rembrandt/joseph-s-coat-brought-to-jacob-1633.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Portrait of a Bearded Man in a Wide Brimmed Hat,220297,Rembrandt,1633.0,https://uploads6.wikiart.org/images/rembrandt/portrait-of-a-bearded-man-in-a-wide-brimmed-hat-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
"Portrait of a bearded man, bust length, in a red doublet",220299,Rembrandt,1633.0,https://uploads4.wikiart.org/images/rembrandt/portrait-of-a-bearded-man-bust-length-in-a-red-doublet-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a Man (possibly the poet Jan Harmensz Krul),220308,Rembrandt,1633.0,https://uploads3.wikiart.org/images/rembrandt/portrait-of-a-man-possibly-the-poet-jan-harmensz-krul-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a Man in Oriental Costume,220311,Rembrandt,1633.0,https://uploads5.wikiart.org/images/rembrandt/portrait-of-a-man-in-oriental-costume-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a seated man rising from his chair,220319,Rembrandt,1633.0,https://uploads5.wikiart.org/images/rembrandt/portrait-of-a-seated-man-rising-from-his-chair-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a Young Woman,220328,Rembrandt,1633.0,https://uploads2.wikiart.org/images/rembrandt/portrait-of-a-young-woman-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait Of A Young Woman With A Fan,220329,Rembrandt,1633.0,https://uploads4.wikiart.org/images/rembrandt/portrait-of-a-young-woman-with-a-fan-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
"Portrait of Cornelia Pronck, Wife of Albert Cuyper, at the age of 33",220345,Rembrandt,1633.0,https://uploads7.wikiart.org/images/rembrandt/portrait-of-cornelia-pronck-wife-of-albert-cuyper-at-the-age-of-33-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of Johannes Wtenbogaert,220361,Rembrandt,1633.0,https://uploads0.wikiart.org/images/rembrandt/portrait-of-johannes-wtenbogaert-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of Maertgen van Bilderbeecq,220365,Rembrandt,1633.0,https://uploads4.wikiart.org/images/rembrandt/portrait-of-maertgen-van-bilderbeecq-1633.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of the Young Saskia,220383,Rembrandt,1633.0,https://uploads5.wikiart.org/images/rembrandt/portrait-of-the-young-saskia-1633.jpg!Large.jpg,rembrandt,"portrait, tronie",,"Baroque, Tenebrism",,1.0
Self-portrait,220435,Rembrandt,1633.0,https://uploads8.wikiart.org/images/rembrandt/self-portrait-1633.jpg!Large.jpg,rembrandt,self-portrait,,Baroque,,1.0
Self-portrait in a cap and scarf with the face dark bust,220473,Rembrandt,1633.0,https://uploads6.wikiart.org/images/rembrandt/self-portrait-in-a-cap-and-scarf-with-the-face-dark-bust-1633.jpg!Large.jpg,rembrandt,"self-portrait, tronie",,Baroque,,1.0
Self-portrait with Hat and Gold Chain,220496,Rembrandt,1633.0,https://uploads5.wikiart.org/images/rembrandt/self-portrait-with-hat-and-gold-chain-1633.jpg!Large.jpg,rembrandt,self-portrait,,Baroque,,1.0
The descent from the cross,220591,Rembrandt,1633.0,https://uploads3.wikiart.org/images/rembrandt/the-descent-from-the-cross-1633.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
The Elevation Of The Cross,220596,Rembrandt,1633.0,https://uploads7.wikiart.org/images/rembrandt/the-elevation-of-the-cross.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
The ship of fortune,220660,Rembrandt,1633.0,https://uploads5.wikiart.org/images/rembrandt/the-ship-of-fortune-1633.jpg!Large.jpg,rembrandt,allegorical painting,,Baroque,,1.0
The Shipbuilder and his Wife,220661,Rembrandt,1633.0,https://uploads5.wikiart.org/images/rembrandt/the-shipbuilder-and-his-wife-1633.jpg!Large.jpg,rembrandt,genre painting,,Baroque,,1.0
Joseph tells his dreams to his parents and brothers,220194,Rembrandt,1633.0,https://uploads5.wikiart.org/images/rembrandt/joseph-tells-his-dreams-to-his-parents-and-brothers.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Self-portrait Bareheaded,220470,Rembrandt,1633.0,https://uploads5.wikiart.org/images/rembrandt/self-portrait-bareheaded.jpg!Large.jpg,rembrandt,self-portrait,,Baroque,,1.0
Portrait of a Couple in an Interior,220301,Rembrandt,1633.0,https://uploads7.wikiart.org/images/rembrandt/portrait-of-a-couple-in-an-interior.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
"A Beggar and a Companion Piece, Turned to the Left",219938,Rembrandt,1634.0,https://uploads8.wikiart.org/images/rembrandt/a-beggar-and-a-companion-piece-turned-to-the-left-1634.jpg!Large.jpg,rembrandt,genre painting,,Baroque,,1.0
"A Beggar and a Companion Piece, Turned to the Right",219939,Rembrandt,1634.0,https://uploads0.wikiart.org/images/rembrandt/a-beggar-and-a-companion-piece-turned-to-the-right-1634.jpg!Large.jpg,rembrandt,genre painting,,Baroque,,1.0
A Scholar Seated at a Table with Books,219973,Rembrandt,1634.0,https://uploads6.wikiart.org/images/rembrandt/a-scholar-seated-at-a-table-with-books-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
A Young Woman Reading,220002,Rembrandt,1634.0,https://uploads7.wikiart.org/images/rembrandt/a-young-woman-reading-1634.jpg!Large.jpg,rembrandt,genre painting,,Baroque,,1.0
Artemisia,220041,Rembrandt,1634.0,https://uploads4.wikiart.org/images/rembrandt/artemisia-1634.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Christ and the woman of Samaria among ruins,220085,Rembrandt,1634.0,https://uploads2.wikiart.org/images/rembrandt/christ-and-the-woman-of-samaria-among-ruins-1634.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Christ at Emmaus,220088,Rembrandt,1634.0,https://uploads2.wikiart.org/images/rembrandt/christ-at-emmaus-1634.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Christ Resurected,220103,Rembrandt,1634.0,https://uploads3.wikiart.org/images/rembrandt/christ-resurected-1634.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
Cupid Blowing Soap Bubbles,220110,Rembrandt,1634.0,https://uploads3.wikiart.org/images/rembrandt/cupid-blowing-soap-bubbles-1634.jpg!Large.jpg,rembrandt,mythological painting,,Baroque,,1.0
Deposition from the Cross,220121,Rembrandt,1634.0,https://uploads2.wikiart.org/images/rembrandt/deposition-from-the-cross-1634.jpg!Large.jpg,rembrandt,religious painting,,"Baroque, Tenebrism",,1.0
"Diana Bathing, with the Stories of Actaeon and Callisto",220124,Rembrandt,1634.0,https://uploads4.wikiart.org/images/rembrandt/diana-bathing-with-the-stories-of-actaeon-and-callisto-1634.jpg!Large.jpg,rembrandt,mythological painting,,"Baroque, Tenebrism",,1.0
Ecce Homo,220127,Rembrandt,1634.0,https://uploads4.wikiart.org/images/rembrandt/ecce-homo-1634.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Flora,220143,Rembrandt,1634.0,https://uploads4.wikiart.org/images/rembrandt/flora.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Holy Family,220160,Rembrandt,1634.0,https://uploads6.wikiart.org/images/rembrandt/holy-family-1634.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Jan Cornelis Sylvius,220174,Rembrandt,1634.0,https://uploads6.wikiart.org/images/rembrandt/jan-cornelis-sylvius-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Joseph and Potiphar`s wife,220192,Rembrandt,1634.0,https://uploads3.wikiart.org/images/rembrandt/joseph-and-potiphar-s-wife-1634.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
"Maria Bockennolle, Wife of Johannes Elison",220233,Rembrandt,1634.0,https://uploads0.wikiart.org/images/rembrandt/maria-bockennolle-wife-of-johannes-elison-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of Aechje Claesdar,220330,Rembrandt,1634.0,https://uploads4.wikiart.org/images/rembrandt/portrait-of-aechje-claesdar-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of Haesje van Cleyburgh,220351,Rembrandt,1634.0,https://uploads0.wikiart.org/images/rembrandt/portrait-of-haesje-van-cleyburgh-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait Of Maerten Soolmans,220364,Rembrandt,1634.0,https://uploads5.wikiart.org/images/rembrandt/portrait-of-maerten-soolmans-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of Oopjen Coppit,220372,Rembrandt,1634.0,https://uploads2.wikiart.org/images/rembrandt/portrait-of-oopjen-coppit-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of Saskia van Uylenburgh,220379,Rembrandt,1634.0,https://uploads5.wikiart.org/images/rembrandt/portrait-of-saskia-van-uylenburgh.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait-Of-Johannes-Elison,220388,Rembrandt,1634.0,https://uploads4.wikiart.org/images/rembrandt/portrait-of-johannes-elison-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Rembrandt`s Wife with Pearls in her Hair,220400,Rembrandt,1634.0,https://uploads8.wikiart.org/images/rembrandt/rembrandt-s-wife-with-pearls-in-her-hair-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Saskia Wearing A Veil,220418,Rembrandt,1634.0,https://uploads7.wikiart.org/images/rembrandt/saskia-wearing-a-veil-1634.jpg!Large.jpg,rembrandt,portrait,,"Baroque, Tenebrism",,1.0
Self-portrait as a Young Man,220464,Rembrandt,1634.0,https://uploads5.wikiart.org/images/rembrandt/self-portrait-as-a-young-man-1634.jpg!Large.jpg,rembrandt,self-portrait,,Baroque,,1.0
"Self-portrait wearing a soft cap full face, head only",220487,Rembrandt,1634.0,https://uploads2.wikiart.org/images/rembrandt/self-portrait-wearing-a-soft-cap-full-face-head-only-1634.jpg!Large.jpg,rembrandt,"self-portrait, tronie",,Baroque,,1.0
Self-portrait with beret,220490,Rembrandt,1634.0,https://uploads1.wikiart.org/images/rembrandt/self-portrait-with-beret-1634.jpg!Large.jpg,rembrandt,"self-portrait, tronie",,Baroque,,1.0
Self-portrait with Helmet,220497,Rembrandt,1634.0,https://uploads2.wikiart.org/images/rembrandt/self-portrait-with-helmet-1634.jpg!Large.jpg,rembrandt,self-portrait,,Baroque,,1.0
Self-portrait with plumed cap and lowered sabre,220500,Rembrandt,1634.0,https://uploads6.wikiart.org/images/rembrandt/self-portrait-with-plumed-cap-and-lowered-sabre-1634.jpg!Large.jpg,rembrandt,self-portrait,,Baroque,,1.0
Self-portrait with raised sabre,220501,Rembrandt,1634.0,https://uploads8.wikiart.org/images/rembrandt/self-portrait-with-raised-sabre-1634.jpg!Large.jpg,rembrandt,self-portrait,,Baroque,,1.0
Self-portrait with Shaded Eyes,220504,Rembrandt,1634.0,https://uploads7.wikiart.org/images/rembrandt/self-portrait-with-shaded-eyes-1634.jpg!Large.jpg,rembrandt,self-portrait,,"Baroque, Tenebrism",,1.0
St. Jerome reading,220529,Rembrandt,1634.0,https://uploads3.wikiart.org/images/rembrandt/st-jerome-reading-1634.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Susanna at the Bath,220546,Rembrandt,1634.0,https://uploads3.wikiart.org/images/rembrandt/susanna-and-the-elders.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
The angel appearing to the shepherds,220557,Rembrandt,1634.0,https://uploads4.wikiart.org/images/rembrandt/the-angel-appearing-to-the-shepherds-1634.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
The Crucifixion a Square Small Plate,220589,Rembrandt,1634.0,https://uploads4.wikiart.org/images/rembrandt/the-crucifixion-a-square-small-plate-1634.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Woman Wearing a Gold Chain,220735,Rembrandt,1634.0,https://uploads3.wikiart.org/images/rembrandt/woman-wearing-a-gold-chain-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Flora,303794,Rembrandt,1634.0,https://uploads0.wikiart.org/images/rembrandt/flora-1634.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a Man Wearing a Black Hat,220314,Rembrandt,1634.0,https://uploads0.wikiart.org/images/rembrandt/portrait-of-a-man-wearing-a-black-hat.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a Woman Wearing a Gold Chain,220322,Rembrandt,1634.0,https://uploads3.wikiart.org/images/rembrandt/portrait-of-a-woman-wearing-a-gold-chain.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Self-portrait,220456,Rembrandt,1634.0,https://uploads5.wikiart.org/images/rembrandt/self-portrait-3.jpg!Large.jpg,rembrandt,self-portrait,,Baroque,,1.0
"An Old Woman, Sleeping",220032,Rembrandt,1635.0,https://uploads7.wikiart.org/images/rembrandt/an-old-woman-sleeping-1635.jpg!Large.jpg,rembrandt,"portrait, tronie",,Baroque,,1.0
Apostle Paul,220038,Rembrandt,1635.0,https://uploads7.wikiart.org/images/rembrandt/apostle-paul-1635.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Belshazzar's Feast,220063,Rembrandt,1635.0,https://uploads8.wikiart.org/00142/images/rembrandt/belshazzar-s-feast.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Christ driving the moneychangers from the Temple,220096,Rembrandt,1635.0,https://uploads7.wikiart.org/images/rembrandt/christ-driving-the-moneychangers-from-the-temple-1635.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Johannes Uijtenbodaerd,220188,Rembrandt,1635.0,https://uploads8.wikiart.org/images/rembrandt/johannes-uijtenbodaerd-1635.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
John the Baptist Preaching,220189,Rembrandt,1635.0,https://uploads3.wikiart.org/images/rembrandt/john-the-baptist-preaching-1635.jpg!Large.jpg,rembrandt,religious painting,,Baroque,,1.0
Minerva,220241,Rembrandt,1635.0,https://uploads2.wikiart.org/images/rembrandt/minerva-1635.jpg!Large.jpg,rembrandt,mythological painting,,Baroque,,1.0
"Petronella Buys, Wife of Philips Lucasz",220289,Rembrandt,1635.0,https://uploads6.wikiart.org/images/rembrandt/petronella-buys-wife-of-philips-lucasz-1635.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
Portrait of a Man in Oriental Garment,220312,Rembrandt,1635.0,https://uploads5.wikiart.org/images/rembrandt/portrait-of-a-man-in-oriental-garment-1635.jpg!Large.jpg,rembrandt,portrait,,Baroque,,1.0
