title,contentId,artistName,completitionYear,image,artistUrl,genre,material,style,technique,for_model,artistUrl_in_images
Mediterráneo,9223372032559863174,￿,2020.0,https://uploads8.wikiart.org/00323/images/abu-faisal/abufaisal1.jpg!Large.jpg,abu-faisal,cityscape,,,,1.0,1.0
Paz Azul de la Guerra,9223372032559863175,￿,2020.0,https://uploads8.wikiart.org/00323/images/abu-faisal/abufaisal3.jpg!Large.jpg,abu-faisal,figurative,,,,1.0,1.0
Cuadro Mural Nuestra Sangre,9223372032559886359,￿,2021.0,https://uploads6.wikiart.org/00381/images/abu-faisal/cuadromural.jpg!Large.jpg,abu-faisal,figurative,,Impressionism,,1.0,1.0
The Maskal Flower,343629,Afewerk Tekle,1959.0,https://uploads7.wikiart.org/images/afewerk-tekle/the-maskal-flower-1959.jpg!Large.jpg,afewerk-tekle,portrait,,Expressionism,,1.0,1.0
Mother Ethiopia,343628,Afewerk Tekle,1963.0,https://uploads5.wikiart.org/images/afewerk-tekle/mother-ethiopia-1963.jpg!Large.jpg,afewerk-tekle,symbolic painting,,Expressionism,,1.0,1.0
African Heritage,343625,Afewerk Tekle,1967.0,https://uploads6.wikiart.org/images/afewerk-tekle/african-heritage-1967.jpg!Large.jpg,afewerk-tekle,symbolic painting,,Expressionism,,1.0,1.0
Male Portrait,343627,Afewerk Tekle,1973.0,https://uploads3.wikiart.org/images/afewerk-tekle/male-portrait-1973.jpg!Large.jpg,afewerk-tekle,portrait,,Expressionism,,1.0,1.0
Demera,343626,Afewerk Tekle,1974.0,https://uploads5.wikiart.org/images/afewerk-tekle/demera-1974.jpg!Large.jpg,afewerk-tekle,genre painting,,Expressionism,,1.0,1.0
The Total Liberation of Africa,343630,Afewerk Tekle,,https://uploads6.wikiart.org/images/afewerk-tekle/the-total-liberation-of-africa.jpg!Large.jpg,afewerk-tekle,symbolic painting,,Expressionism,,1.0,1.0
The Victory of Ethiopia (Central Panel - Through Our United Efforts We Shall Protect the Unity and Territorial Integrity of Ethiopia),343631,Afewerk Tekle,,https://uploads8.wikiart.org/images/afewerk-tekle/the-victory-of-ethiopia-central-panel-through-our-united-efforts-we-shall-protect-the-unity-and.jpg!Large.jpg,afewerk-tekle,symbolic painting,,"Expressionism, Muralism",,1.0,1.0
Cronaca (Autobiographia),313407,Afro,1953.0,https://uploads3.wikiart.org/images/afro/cronaca-autobiographia-1953.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Untitled,313423,Afro,1955.0,https://uploads7.wikiart.org/images/afro/untitled-1955.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Composition,313400,Afro,1956.0,https://uploads1.wikiart.org/images/afro/composition-1956.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
Composition,313401,Afro,1957.0,https://uploads1.wikiart.org/images/afro/composition-1957.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
L'uccello Di Fuoco,313414,Afro,1957.0,https://uploads8.wikiart.org/images/afro/l-uccello-di-fuoco-1957.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
Untitled,313424,Afro,1957.0,https://uploads7.wikiart.org/images/afro/untitled-1957.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
Untitled,313425,Afro,1958.0,https://uploads7.wikiart.org/images/afro/untitled-1958.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
"Nero, verde, azzurro",313417,Afro,1960.0,https://uploads8.wikiart.org/images/afro/nero-verde-azzurro-1960.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
Untitled (Composition),313422,Afro,1960.0,https://uploads1.wikiart.org/images/afro/untitled-composition-1960.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
Untitled,313426,Afro,1961.0,https://uploads7.wikiart.org/images/afro/untitled-1961.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
Untitled,313427,Afro,1962.0,https://uploads7.wikiart.org/images/afro/untitled-1962.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Untitled,313431,Afro,1962.0,https://uploads0.wikiart.org/images/afro/untitled-1962-1.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Il pendolo,313410,Afro,1963.0,https://uploads0.wikiart.org/images/afro/il-pendolo-1963.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
L'approdo,313413,Afro,1963.0,https://uploads8.wikiart.org/images/afro/l-approdo-1963.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Porto delle galere,313418,Afro,1964.0,https://uploads8.wikiart.org/images/afro/porto-delle-galere-1964.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Untitled,313428,Afro,1964.0,https://uploads7.wikiart.org/images/afro/untitled-1964.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Composition,313402,Afro,1965.0,https://uploads1.wikiart.org/images/afro/composition-1965.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
Torneo,313421,Afro,1965.0,https://uploads5.wikiart.org/images/afro/torneo-1965.jpg!Large.jpg,afro,figurative,,Lyrical Abstraction,,1.0,1.0
Composizione arancione,313404,Afro,1966.0,https://uploads3.wikiart.org/images/afro/composizione-arancione-1966.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
La sella,313412,Afro,1967.0,https://uploads7.wikiart.org/images/afro/la-sella-1967.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Merida,313416,Afro,1967.0,https://uploads5.wikiart.org/images/afro/merida-1967.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Composition,313403,Afro,1968.0,https://uploads1.wikiart.org/images/afro/composition-1968.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
Untitled,313429,Afro,1969.0,https://uploads7.wikiart.org/images/afro/untitled-1969.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Untitled,313430,Afro,1973.0,https://uploads7.wikiart.org/images/afro/untitled-1973.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Controcanto,313406,Afro,1974.0,https://uploads1.wikiart.org/images/afro/controcanto-1974.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Lunario,313415,Afro,1974.0,https://uploads6.wikiart.org/images/afro/lunario-1974.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Santarossa,313420,Afro,1974.0,https://uploads0.wikiart.org/images/afro/santarossa-1974.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Abstract Composition,313399,Afro,1975.0,https://uploads1.wikiart.org/images/afro/abstract-composition-1975.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Composizione astratta,313405,Afro,,https://uploads6.wikiart.org/images/afro/composizione-astratta.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Feticcio,313408,Afro,,https://uploads2.wikiart.org/images/afro/feticcio.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Figure,313409,Afro,,https://uploads0.wikiart.org/images/afro/figure.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
La clessidra,313411,Afro,,https://uploads6.wikiart.org/images/afro/la-clessidra.jpg!Large.jpg,afro,abstract,,Art Informel,,1.0,1.0
Porto delle galere,313419,Afro,,https://uploads3.wikiart.org/images/afro/porto-delle-galere.jpg!Large.jpg,afro,abstract,,Lyrical Abstraction,,1.0,1.0
Houseman,9223372032559837960,Sulaj Agim,,https://uploads6.wikiart.org/00224/images/agim-sulaj/houseman.jpg!Large.jpg,agim-sulaj,figurative,,"Contemporary Realism, Surrealism",,1.0,1.0
Il Pescatore,9223372032559837961,Sulaj Agim,,https://uploads1.wikiart.org/00224/images/agim-sulaj/il-pescatore.jpg!Large.jpg,agim-sulaj,genre painting,,Hyper-Realism,,1.0,1.0
Il Chierichetto,9223372032559837962,Sulaj Agim,,https://uploads4.wikiart.org/00224/images/agim-sulaj/il-chierichetto.jpg!Large.jpg,agim-sulaj,genre painting,,Contemporary Realism,,1.0,1.0
La Partenza,9223372032559837949,Sulaj Agim,,https://uploads0.wikiart.org/00224/images/agim-sulaj/la-partenza.jpg!Large.jpg,agim-sulaj,cityscape,,Hyper-Realism,,1.0,1.0
La Casa Dell'emigrante,9223372032559837948,Sulaj Agim,,https://uploads2.wikiart.org/00224/images/agim-sulaj/la-casa-dell-emigrante.jpg!Large.jpg,agim-sulaj,"figurative, caricature",,"Contemporary Realism, Surrealism",,1.0,1.0
I Piccioni,9223372032559837947,Sulaj Agim,,https://uploads8.wikiart.org/00224/images/agim-sulaj/i-piccioni.jpg!Large.jpg,agim-sulaj,"figurative, genre painting",,Contemporary Realism,,1.0,1.0
Liberte,9223372032559837952,Sulaj Agim,,https://uploads5.wikiart.org/00224/images/agim-sulaj/liberte.jpg!Large.jpg,agim-sulaj,figurative,,"Contemporary Realism, Surrealism",,1.0,1.0
La Porta,9223372032559837950,Sulaj Agim,,https://uploads6.wikiart.org/00224/images/agim-sulaj/la-porta.jpg!Large.jpg,agim-sulaj,genre painting,,Hyper-Realism,,1.0,1.0
Il Mare,9223372032559837951,Sulaj Agim,,https://uploads5.wikiart.org/00224/images/agim-sulaj/il-mare.jpg!Large.jpg,agim-sulaj,marina,,Hyper-Realism,,1.0,1.0
Nature,9223372032559837954,Sulaj Agim,,https://uploads4.wikiart.org/00224/images/agim-sulaj/nature.jpg!Large.jpg,agim-sulaj,figurative,,"Contemporary Realism, Surrealism",,1.0,1.0
La Scogliera,9223372032559837956,Sulaj Agim,,https://uploads3.wikiart.org/00224/images/agim-sulaj/la-scogliera.jpeg!Large.jpeg,agim-sulaj,genre painting,,Contemporary Realism,,1.0,1.0
Shoes,9223372032559837957,Sulaj Agim,,https://uploads3.wikiart.org/00224/images/agim-sulaj/shoes.jpg!Large.jpg,agim-sulaj,figurative,,"Contemporary Realism, Surrealism",,1.0,1.0
Pesaggio a Urbino,9223372032559837958,Sulaj Agim,,https://uploads6.wikiart.org/00224/images/agim-sulaj/pesaggio-a-urbino.jpg!Large.jpg,agim-sulaj,cityscape,,Hyper-Realism,,1.0,1.0
La Casa Del Pittore,9223372032559837959,Sulaj Agim,,https://uploads8.wikiart.org/00224/images/agim-sulaj/la-casa-del-pittore.jpg!Large.jpg,agim-sulaj,figurative,,"Contemporary Realism, Surrealism",,1.0,1.0
Bolle Di Sapone,9223372032559837943,Sulaj Agim,,https://uploads4.wikiart.org/00224/images/agim-sulaj/bolle-di-sapone.jpg!Large.jpg,agim-sulaj,figurative,,Contemporary Realism,,1.0,1.0
In Equilibrio,9223372032559837946,Sulaj Agim,,https://uploads2.wikiart.org/00224/images/agim-sulaj/in-equilibrio.jpg!Large.jpg,agim-sulaj,figurative,,Contemporary Realism,,1.0,1.0
Falsa Amicizia,9223372032559837945,Sulaj Agim,,https://uploads3.wikiart.org/00224/images/agim-sulaj/falsa-amicizia.jpg!Large.jpg,agim-sulaj,"figurative, caricature",,Hyper-Realism,,1.0,1.0
Il Muretto,9223372032559837944,Sulaj Agim,,https://uploads8.wikiart.org/00224/images/agim-sulaj/il-muretto.jpg!Large.jpg,agim-sulaj,landscape,,Contemporary Realism,,1.0,1.0
Mère Teresa,9223372032559836651,Sulaj Agim,,https://uploads0.wikiart.org/00220/images/agim-sulaj/nene-teresa.jpg!Large.jpg,agim-sulaj,portrait,,"Surrealism, Photorealism",,1.0,1.0
Ma terre,9223372032559836650,Sulaj Agim,,https://uploads6.wikiart.org/00220/images/agim-sulaj/img-0231.JPG!Large.JPG,agim-sulaj,genre painting,,Contemporary Realism,,1.0,1.0
Le livre,9223372032559836649,Sulaj Agim,,https://uploads6.wikiart.org/00220/images/agim-sulaj/il-libro.jpg!Large.jpg,agim-sulaj,genre painting,,"Photorealism, Contemporary Realism",,1.0,1.0
Ali,9223372032559836648,Sulaj Agim,,https://uploads6.wikiart.org/00220/images/agim-sulaj/100b2750.jpg!Large.jpg,agim-sulaj,portrait,,Contemporary Realism,,1.0,1.0
Les trois frères,9223372032559836647,Sulaj Agim,,https://uploads5.wikiart.org/00220/images/agim-sulaj/tre-vellezritpic.jpg!Large.jpg,agim-sulaj,genre painting,,Contemporary Realism,,1.0,1.0
Skenderbeu,9223372032559836646,Sulaj Agim,,https://uploads5.wikiart.org/00220/images/agim-sulaj/image-2.JPG!Large.JPG,agim-sulaj,portrait,,Contemporary Realism,,1.0,1.0
Collage 40,9223372032559901445,￿,2014.0,https://uploads8.wikiart.org/00401/images/agnes-von-angelis-0/40-sign-chopin-script-h-650-px-b-994-px.JPG!Large.JPG,agnes-von-angelis-0,"mythological painting, figurative",,"Art Nouveau (Modern), Symbolism",,1.0,1.0
Collage 47,9223372032559901436,￿,2014.0,https://uploads0.wikiart.org/00401/images/agnes-von-angelis-0/47-sign-lord-fontleroy-h-700-px-b-982-px.JPG!Large.JPG,agnes-von-angelis-0,"nude painting (nu), allegorical painting",,"Art Nouveau (Modern), Symbolism",,1.0,1.0
Collage 46,9223372032559901435,￿,2014.0,https://uploads1.wikiart.org/00401/images/agnes-von-angelis-0/46-sign-lord-fontleroy-h-630-px-b-1043-px.JPG!Large.JPG,agnes-von-angelis-0,"mythological painting, symbolic painting",,"Art Nouveau (Modern), Symbolism",,1.0,1.0
Collage 45,9223372032559901434,￿,2014.0,https://uploads8.wikiart.org/00401/images/agnes-von-angelis-0/45-sign-chopin-script-h-750-px-b-721-px.JPG!Large.JPG,agnes-von-angelis-0,"allegorical painting, symbolic painting",,"Art Nouveau (Modern), Symbolism",,1.0,1.0
Collage 51,9223372032559901446,￿,2022.0,https://uploads0.wikiart.org/00401/images/agnes-von-angelis-0/51-sign-lord-fontleroy-h-765-px-b-704-px.JPG!Large.JPG,agnes-von-angelis-0,"allegorical painting, symbolic painting",,"Art Nouveau (Modern), Symbolism",,1.0,1.0
Collage 50,9223372032559901440,￿,2022.0,https://uploads0.wikiart.org/00401/images/agnes-von-angelis-0/50-sign-lord-fontleroy-h-750-px-b-886-px.JPG!Large.JPG,agnes-von-angelis-0,"allegorical painting, nude painting (nu)",,"Art Nouveau (Modern), Symbolism",,1.0,1.0
Collage 49,9223372032559901438,￿,2022.0,https://uploads0.wikiart.org/00401/images/agnes-von-angelis-0/49-sign-lord-fontleroy-h-785-px-b-631-px.JPG!Large.JPG,agnes-von-angelis-0,"allegorical painting, figurative",,"Art Nouveau (Modern), Symbolism",,1.0,1.0
Collage 48,9223372032559901437,￿,2022.0,https://uploads0.wikiart.org/00401/images/agnes-von-angelis-0/48-sign-lord-fontleroy-h-800-px-b-536-px.JPG!Large.JPG,agnes-von-angelis-0,"religious painting, mythological painting",,"Art Nouveau (Modern), Symbolism",,1.0,1.0
Collage 44,9223372032559901432,￿,2022.0,https://uploads8.wikiart.org/00401/images/agnes-von-angelis-0/44-sign-chopin-script-h-800-px-b-558-px.JPG!Large.JPG,agnes-von-angelis-0,"allegorical painting, figurative",,"Art Nouveau (Modern), Symbolism",,1.0,1.0
Collage 43,9223372032559901431,￿,2022.0,https://uploads0.wikiart.org/00401/images/agnes-von-angelis-0/43-sign-lord-fontleroy-h-800-px-b-492-px.JPG!Large.JPG,agnes-von-angelis-0,"allegorical painting, symbolic painting",,"Symbolism, Art Nouveau (Modern)",,1.0,1.0
Collage 42,9223372032559901421,￿,2022.0,https://uploads0.wikiart.org/00401/images/agnes-von-angelis-0/42-sign-lord-fontleroy-h-785-px-b-599-px.JPG!Large.JPG,agnes-von-angelis-0,"figurative, allegorical painting",,Art Nouveau (Modern),,1.0,1.0
Collage 41,9223372032559901139,￿,2022.0,https://uploads4.wikiart.org/00400/images/agnes-von-angelis-0/41-sig-1.JPG!Large.JPG,agnes-von-angelis-0,"mythological painting, nude painting (nu)",,Art Nouveau (Modern),,1.0,1.0
Michael Jackson,9223372032559904283,￿,1990.0,https://uploads7.wikiart.org/00419/images/agnes-von-angelis-ava/25-michael-jackson-1990-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"portrait, icon",,"Realism, Symbolism",,1.0,1.0
Lady Michelle Pfeiffer,9223372032559902322,￿,1994.0,https://uploads3.wikiart.org/00406/images/agnes-von-angelis-ava/20-michelle-pfeiffer-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"portrait, icon",,"Realism, Symbolism",,1.0,1.0
His dreaf of the redwoman in a labyrinth,9223372032559904955,￿,2006.0,https://uploads8.wikiart.org/00423/images/agnes-von-angelis-ava/15-traum-von-der-roten-frau-2006-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"allegorical painting, sketch and study",,"Abstract Art, Symbolism",,1.0,1.0
Metamorphoses of the enlightened woman,9223372032559905697,￿,2009.0,https://uploads1.wikiart.org/00433/images/agnes-von-angelis-ava/18-metamorphosen-der-illuminate-woman-2009-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"symbolic painting, figurative",,"Neo-Romanticism, Art Nouveau (Modern)",,1.0,1.0
Shakespeare in Love or Romeo and Juliet,9223372032559904967,￿,2009.0,https://uploads4.wikiart.org/00424/images/agnes-von-angelis-ava/16-shakespeare-in-love-or-romeo-and-julie-2009-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"literary painting, symbolic painting",,"Art Nouveau (Modern), Neo-Romanticism",,1.0,1.0
The Muse of three elemental colors,9223372032559904748,￿,2012.0,https://uploads8.wikiart.org/00422/images/agnes-von-angelis-ava/05-muse-der-elementarfarben-2012-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"allegorical painting, symbolic painting",,"Art Nouveau (Modern), Neo-Romanticism",,1.0,1.0
Proserpina with the key to the earth and inferno,9223372032559904747,￿,2012.0,https://uploads4.wikiart.org/00422/images/agnes-von-angelis-ava/04-proserpinaa-und-der-schl-ssel-zur-terra-et-inferna-2012.jpg!Large.jpg,agnes-von-angelis-ava,"mythological painting, symbolic painting",,"Art Nouveau (Modern), Neo-Romanticism",,1.0,1.0
Summoning of the sun and the earth by the daughter of God,9223372032559904677,￿,2012.0,https://uploads7.wikiart.org/00422/images/agnes-von-angelis-ava/01-beschw-rung-der-sonne-u-der-erde-2012-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"allegorical painting, symbolic painting",,"Neo-Romanticism, Symbolism",,1.0,1.0
"Zeus, god of Olympus",9223372032559905698,￿,2014.0,https://uploads5.wikiart.org/00433/images/agnes-von-angelis-ava/20-zeus-gott-des-olymps-2014-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"mythological painting, figurative",,"Art Nouveau (Modern), Symbolism",,1.0,1.0
Persephone with the energy of Flora,9223372032559904963,￿,2014.0,https://uploads2.wikiart.org/00424/images/agnes-von-angelis-ava/14-persephone-mit-der-energie-der-flora-2014-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"mythological painting, symbolic painting",,"Art Nouveau (Modern), Neo-Romanticism",,1.0,1.0
Demeter with golden oak leaf,9223372032559904961,￿,2014.0,https://uploads7.wikiart.org/00424/images/agnes-von-angelis-ava/13-demeter-mit-goldenem-eichenblatt-2014-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"mythological painting, allegorical painting",,"Art Nouveau (Modern), Neo-Romanticism",,1.0,1.0
Ares as King Leonidas of Sparta,9223372032559904962,￿,2015.0,https://uploads7.wikiart.org/00424/images/agnes-von-angelis-ava/12-ares-als-k-nig-leonidas-2015-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"mythological painting, history painting",,"Art Nouveau (Modern), Neo-Romanticism",,1.0,1.0
"Cassandra, the High Priestess",9223372032559904960,￿,2015.0,https://uploads3.wikiart.org/00424/images/agnes-von-angelis-ava/11-kassandra-die-hohe-pristerin-2015-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"mythological painting, allegorical painting",,"Art Nouveau (Modern), Neo-Romanticism",,1.0,1.0
Mary Magdalene as Queen of Gnosticism,9223372032559904954,￿,2015.0,https://uploads5.wikiart.org/00423/images/agnes-von-angelis-ava/10-maria-magdalena-als-k-nigin-der-gnostik-2015-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"religious painting, icon",,"Art Nouveau (Modern), Neo-Romanticism",,1.0,1.0
Orpheus and Eurydike,9223372032559904953,￿,2015.0,https://uploads4.wikiart.org/00423/images/agnes-von-angelis-ava/09-orpheus-und-eurydike-2015-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"mythological painting, allegorical painting",,"Neo-Romanticism, Art Nouveau (Modern)",,1.0,1.0
"Santa Maria, the Holy Morher of God with child Jesus",9223372032559904937,￿,2015.0,https://uploads2.wikiart.org/00423/images/agnes-von-angelis-ava/06-heilige-mutter-gottes-mit-jesus-kind-2015-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"religious painting, icon",,"Art Nouveau (Modern), Neo-Romanticism",,1.0,1.0
Tulips for the Lady,9223372032559904746,￿,2015.0,https://uploads3.wikiart.org/00422/images/agnes-von-angelis-ava/03-tulpen-f-r-die-dame-2015-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"nude painting (nu), symbolic painting",,"Neo-Romanticism, Art Nouveau (Modern)",,1.0,1.0
Engel Rehael – healthy lifestyle,9223372032559904042,￿,2015.0,https://uploads6.wikiart.org/00417/images/agnes-von-angelis-ava/07-engel-rehael-gesunde-lebensweise-2015-f-r-wikiart.jpg!Large.jpg,agnes-von-angelis-ava,"symbolic painting, religious painting",,"Art Nouveau (Modern), Neo-Romanticism",,1.0,1.0
